,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
1543,TXN_3225552,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-05-16
165,TXN_3226832,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-09-04
2493,TXN_3226989,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-04-17
2275,TXN_3227186,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-05-05
4259,TXN_3227673,Cookie,1.0,1.0,1.0,Cash,In-store,2023-10-13
3478,TXN_3228558,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-12-13
6481,TXN_3228646,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-09-19
771,TXN_3228823,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-01-06
416,TXN_3229758,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-01-06
6557,TXN_3232043,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-07-05
6830,TXN_3232227,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-03-30
6177,TXN_3232279,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-05-30
7089,TXN_3233211,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-06-07
5877,TXN_3233221,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-06-15
8256,TXN_3234146,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-11-14
464,TXN_3234877,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-07-29
5255,TXN_3237919,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-02-04
7205,TXN_3238759,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-07-20
6899,TXN_3240077,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-12-14
4997,TXN_3241422,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-07-17
8111,TXN_3241510,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-10-05
4451,TXN_3243410,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-10-30
2083,TXN_3243832,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-10
1947,TXN_3244935,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-11-24
2133,TXN_3247340,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-12-25
6558,TXN_3251340,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-18
7742,TXN_3251591,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-01-26
8852,TXN_3252542,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-09-22
9067,TXN_3255254,Juice,4.0,3.0,12.0,Cash,In-store,2023-03-23
449,TXN_3256497,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-08-20
1649,TXN_3257591,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-08-20
2399,TXN_3260087,Salad,5.0,5.0,25.0,Cash,In-store,2023-04-20
5498,TXN_3263746,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-11-14
5637,TXN_3265085,Cookie,5.0,1.0,5.0,Cash,In-store,2023-09-05
1847,TXN_3265596,Tea,1.0,1.5,1.5,Cash,Takeaway,2023-12-28
6024,TXN_3267393,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-02-24
2366,TXN_3267783,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-10-30
9052,TXN_3269434,Juice,1.0,3.0,3.0,Cash,In-store,2023-02-01
8235,TXN_3270584,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-01-10
3597,TXN_3271393,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-01-10
7907,TXN_3272613,Cookie,2.0,1.0,2.0,Cash,In-store,2023-03-30
6516,TXN_3272946,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-09-06
6262,TXN_3273540,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-08-21
2335,TXN_3274105,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-07-28
8093,TXN_3274591,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-04-09
5585,TXN_3275800,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-05-27
2131,TXN_3277379,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-01-06
5876,TXN_3277936,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-06-21
4002,TXN_3279039,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-06-26
7891,TXN_3281605,Tea,1.0,1.5,1.5,Cash,Takeaway,2023-07-27
1113,TXN_3282436,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-12-14
4807,TXN_3282601,Cake,2.0,3.0,6.0,Digital Wallet,In-store,2023-02-03
385,TXN_3283097,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-02-28
6234,TXN_3283631,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-03-15
6069,TXN_3284157,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-05-17
8113,TXN_3286168,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-06-25
623,TXN_3286932,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-07-11
8350,TXN_3287282,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-09-23
8389,TXN_3288233,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-12-24
2531,TXN_3290872,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-06-13
3624,TXN_3291149,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-12-09
7026,TXN_3291900,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-05-04
9053,TXN_3291988,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-07-03
3142,TXN_3292043,Cookie,5.0,1.0,5.0,Cash,In-store,2023-07-03
2734,TXN_3295247,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-08-25
6482,TXN_3295578,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-04
2775,TXN_3296152,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-10-20
9985,TXN_3297457,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-01-03
2870,TXN_3299535,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-11-16
4861,TXN_3300171,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-02-14
4978,TXN_3301517,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-04-13
2291,TXN_3303114,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-06-18
7869,TXN_3303518,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-06-30
7366,TXN_3305132,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-30
7705,TXN_3307518,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-01-30
2602,TXN_3308378,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-04-28
6280,TXN_3311860,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-21
1863,TXN_3312002,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-04-30
6492,TXN_3312088,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-08-17
7453,TXN_3312574,Cookie,2.0,1.0,2.0,Cash,In-store,2023-11-03
5059,TXN_3312653,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-12-09
7694,TXN_3312690,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-03-01
2888,TXN_3313000,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-01-08
9344,TXN_3313534,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-01-05
113,TXN_3314971,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-05-04
2855,TXN_3315026,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-11-06
4981,TXN_3315467,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-11-17
7652,TXN_3317406,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-01-04
5109,TXN_3317649,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-11-06
5966,TXN_3321395,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-07-08
3210,TXN_3321611,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-09
4985,TXN_3324387,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-12-13
9832,TXN_3325234,Tea,1.0,1.5,1.5,Cash,In-store,2023-08-26
1607,TXN_3326110,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-08-13
9038,TXN_3326626,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-26
2416,TXN_3327212,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-12-20
1943,TXN_3328393,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-04-16
7305,TXN_3330279,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-11-13
1658,TXN_3330377,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-05-08
1166,TXN_3330687,Cake,5.0,3.0,15.0,Cash,In-store,2023-12-26
1213,TXN_3331437,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-02-26
6008,TXN_3332915,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-01-19
3018,TXN_3334257,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-06-10
9717,TXN_3334632,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-11-20
1356,TXN_3336502,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-05-04
3786,TXN_3337203,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-11-16
7181,TXN_3338458,Cake,5.0,3.0,15.0,Cash,In-store,2023-10-27
5065,TXN_3339728,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-05-13
9592,TXN_3340550,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-05-02
5827,TXN_3341779,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-07-30
8398,TXN_3342106,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-01-14
6090,TXN_3343585,Cake,1.0,3.0,3.0,Cash,In-store,2023-09-17
6239,TXN_3344089,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-08-10
7530,TXN_3345675,Cookie,4.0,1.0,4.0,Cash,In-store,2023-09-23
7174,TXN_3346749,Tea,2.0,1.5,3.0,Cash,In-store,2023-05-06
5411,TXN_3349404,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-01-31
5993,TXN_3352028,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-08-26
3004,TXN_3352256,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-09-08
2048,TXN_3353214,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-08-12
3890,TXN_3353615,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-07-24
3683,TXN_3355537,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-01-09
8274,TXN_3357336,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-20
2686,TXN_3358494,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-06-22
3912,TXN_3358787,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-06-10
2771,TXN_3359704,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-07-23
8250,TXN_3359911,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-06-18
1927,TXN_3360401,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-02-05
5333,TXN_3360649,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-09-10
53,TXN_3363746,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-11-25
854,TXN_3363831,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-05-10
3342,TXN_3364751,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-04-12
2526,TXN_3365018,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-02-06
8917,TXN_3368231,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-08-11
4154,TXN_3369191,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-02-07
2838,TXN_3369789,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-04-15
6126,TXN_3371429,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-11-01
5129,TXN_3373078,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-12-01
7426,TXN_3373997,Salad,4.0,5.0,20.0,Cash,In-store,2023-02-01
6430,TXN_3374262,Tea,2.0,1.5,3.0,Cash,In-store,2023-04-14
8665,TXN_3374343,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-09-02
2994,TXN_3375399,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-05-21
7837,TXN_3376952,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-10-23
2950,TXN_3376958,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-10-31
8872,TXN_3377626,Cookie,5.0,1.0,5.0,Cash,In-store,2023-07-23
2181,TXN_3377885,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-05-08
4281,TXN_3379182,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-06-03
2943,TXN_3379368,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-05-26
1018,TXN_3380698,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-12-15
553,TXN_3381656,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-10-26
658,TXN_3383926,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-07-08
4550,TXN_3384640,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-10-17
2473,TXN_3385167,Tea,3.0,1.5,4.5,Cash,In-store,2023-04-26
6591,TXN_3386311,Juice,1.0,3.0,3.0,Cash,In-store,2023-11-30
2311,TXN_3388054,Coffee,5.0,2.0,10.0,Cash,In-store,2023-11-13
9004,TXN_3388908,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-11-22
3573,TXN_3389521,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-02-10
2378,TXN_3390072,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-05-03
393,TXN_3390285,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-02-06
9684,TXN_3390610,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-02-01
3410,TXN_3390882,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-07-03
3738,TXN_3391446,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-01-14
1130,TXN_3392848,Cake,2.0,3.0,6.0,Cash,In-store,2023-04-03
9827,TXN_3392953,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-01-06
795,TXN_3394710,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-10-22
4829,TXN_3394874,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-06-18
3843,TXN_3396099,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-04-06
8802,TXN_3397034,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-04-11
655,TXN_3397609,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-07-22
3291,TXN_3397978,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-08-01
110,TXN_3398520,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-02-03
6545,TXN_3398611,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-10-01
9268,TXN_3398955,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-19
8556,TXN_3399636,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-08-07
7534,TXN_3399674,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-12-09
5250,TXN_3401287,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-02-12
7057,TXN_3402368,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-02-01
549,TXN_3403173,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-06-24
6436,TXN_3403409,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-22
1629,TXN_3404479,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-23
129,TXN_3407169,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-03-11
8689,TXN_3410147,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-09-30
1139,TXN_3410971,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-01-02
2909,TXN_3411281,Cake,2.0,3.0,6.0,Cash,In-store,2023-09-29
4318,TXN_3412484,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-09-06
1136,TXN_3412490,Cake,2.0,3.0,6.0,Cash,In-store,2023-09-06
6948,TXN_3413156,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-10-16
2126,TXN_3413185,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-03-03
471,TXN_3414935,Coffee,4.0,2.0,8.0,Cash,In-store,2023-08-03
5972,TXN_3416466,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-09-13
9193,TXN_3418612,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-01-31
3556,TXN_3419352,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-10-22
8418,TXN_3420316,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-10-31
6448,TXN_3420633,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-11
9453,TXN_3421079,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-12-18
6264,TXN_3421404,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-05-05
3081,TXN_3421456,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-09-05
9623,TXN_3422336,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-08-02
3702,TXN_3422759,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-02-19
7373,TXN_3422774,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-07-09
3103,TXN_3423451,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-10-11
148,TXN_3424331,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-18
2286,TXN_3425783,Juice,2.0,3.0,6.0,Cash,In-store,2023-06-15
8938,TXN_3426338,Salad,1.0,5.0,5.0,Cash,In-store,2023-07-31
1009,TXN_3426892,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-05-23
4775,TXN_3427754,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-08-06
1338,TXN_3427950,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-23
2673,TXN_3429942,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-04-24
7122,TXN_3430805,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-11-12
2891,TXN_3430842,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-08-02
4650,TXN_3431526,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-12-27
6449,TXN_3431892,Cake,2.0,3.0,6.0,Cash,In-store,2023-07-18
3999,TXN_3432433,Cookie,5.0,1.0,5.0,Cash,In-store,2023-02-19
2230,TXN_3432879,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-02-05
5723,TXN_3434549,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-05-25
3318,TXN_3435509,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-08-19
6136,TXN_3435561,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-08-19
9807,TXN_3436344,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-02-28
5511,TXN_3436462,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-06-29
8254,TXN_3437948,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-11-02
7979,TXN_3439155,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-07-30
960,TXN_3439712,Juice,4.0,3.0,12.0,Cash,In-store,2023-04-04
8339,TXN_3440463,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-04-04
7697,TXN_3440487,Coffee,5.0,2.0,10.0,Cash,In-store,2023-10-22
7921,TXN_3441457,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-10-20
3688,TXN_3442244,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-05-13
5928,TXN_3442435,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-04-01
1715,TXN_3443235,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-10-11
1305,TXN_3444519,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-03-10
6171,TXN_3444569,Smoothie,1.0,4.0,4.0,Credit Card,Takeaway,2023-10-07
2320,TXN_3446033,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-02-15
4381,TXN_3446174,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-10-31
7981,TXN_3446643,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-06-01
6665,TXN_3447069,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-03-11
6846,TXN_3447575,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-17
6965,TXN_3447594,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-02-24
1668,TXN_3450160,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-10-23
9857,TXN_3450880,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-05-29
5735,TXN_3451212,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-01-29
9638,TXN_3454877,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-04-19
7708,TXN_3454881,Salad,1.0,5.0,5.0,Cash,In-store,2023-11-29
9517,TXN_3455103,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-04-22
3408,TXN_3455415,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-03-31
1503,TXN_3455702,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-03-23
6820,TXN_3456057,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-03-23
9870,TXN_3456242,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-04-28
7669,TXN_3456748,Juice,2.0,3.0,6.0,Cash,In-store,2023-01-30
4227,TXN_3458602,Cake,2.0,3.0,6.0,Cash,In-store,2023-11-18
8973,TXN_3459152,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-06-28
4529,TXN_3459927,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-07-20
5247,TXN_3460926,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-03-25
845,TXN_3461209,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-04-26
7812,TXN_3462602,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-08-27
4477,TXN_3463281,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-10-06
7299,TXN_3463337,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-09-20
7746,TXN_3463568,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-04-12
877,TXN_3463928,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-06-07
2925,TXN_3465980,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-07-08
3591,TXN_3466686,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-09-03
5725,TXN_3467985,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-12-10
671,TXN_3468006,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-07-28
626,TXN_3469469,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-10-25
980,TXN_3471223,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-10-08
7221,TXN_3472433,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-10-29
5699,TXN_3472707,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-03-26
5245,TXN_3474333,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-01-13
3139,TXN_3475075,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-01-13
2714,TXN_3475342,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-04-24
2658,TXN_3477101,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-05-02
718,TXN_3477767,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-05-02
2641,TXN_3477975,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-02-26
4714,TXN_3478169,Juice,2.0,3.0,6.0,Cash,In-store,2023-02-03
5948,TXN_3478329,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-10-29
5214,TXN_3480278,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-12-26
5944,TXN_3480562,Coffee,5.0,2.0,10.0,Cash,In-store,2023-12-24
624,TXN_3481470,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-12-24
2971,TXN_3482117,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-07-18
1407,TXN_3483570,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-21
5171,TXN_3483911,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-07-10
2108,TXN_3484190,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-12-27
4965,TXN_3484276,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-06-14
1324,TXN_3484520,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-08-15
8737,TXN_3485502,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-12-25
2629,TXN_3485938,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-05-28
3798,TXN_3486178,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-06-09
7401,TXN_3486548,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-07-08
5696,TXN_3487896,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-01-09
8397,TXN_3488082,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-12
3260,TXN_3488590,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-12-28
1550,TXN_3488611,Tea,1.0,1.5,1.5,Cash,In-store,2023-02-13
5121,TXN_3489721,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-09-27
918,TXN_3489940,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-12-15
3299,TXN_3490516,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-04-28
9699,TXN_3492393,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-05-29
7113,TXN_3492861,Cookie,5.0,1.0,5.0,Cash,In-store,2023-11-09
7830,TXN_3493771,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-13
2266,TXN_3493951,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-08-20
3501,TXN_3494014,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-06-09
5587,TXN_3494191,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-01-08
168,TXN_3494565,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-07-10
9789,TXN_3494652,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-05-23
289,TXN_3495950,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-02-19
9440,TXN_3497691,Smoothie,4.0,4.0,16.0,Credit Card,In-store,2023-09-06
216,TXN_3499124,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-08-25
2584,TXN_3499226,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-09-08
3665,TXN_3499910,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-09-29
7196,TXN_3500571,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-05-03
